user_id,search_query,search_date,results_returned,used_filters
user_05220,documentaries,2024-02-18,18,1
user_04471,animated shows,2025-12-24,52,0
user_03501,halloween movies,2024-08-06,47,1
user_01449,series with only one season,2025-02-18,56,0
user_02778,documentaries,2025-03-31,71,1
user_08101,halloween movies,2025-06-01,36,0
user_09574,travel documentaries,2025-06-12,54,0
user_01583,award winning documentaries,2024-06-07,64,0
user_02266,halloween movies,2024-12-12,67,0
user_05610,movies based on true stories,2024-12-28,95,0
user_06181,action movies,2024-01-23,51,0
user_02150,halloween movies,2025-12-10,51,0
user_01911,comedy shows,2025-01-10,98,0
user_00499,movies like stranger things,2025-03-10,0,0
user_02744,horror movies,2025-05-09,9,0
user_00546,christmas movies,2024-05-12,9,0
user_02524,thriller series,2025-10-22,44,1
user_00541,music documentaries,2024-03-04,95,0
user_03180,cooking shows,2024-06-16,95,0
user_07507,true crime,2025-03-22,71,0
user_06328,korean drama,2024-04-11,61,0
user_03406,romantic comedies,2024-01-27,78,0
user_02734,korean drama,2025-10-06,18,1
user_06200,sci-fi,2024-01-26,12,1
user_09443,christmas movies,2025-12-02,5,0
user_03697,halloween movies,2024-01-13,29,0
user_08443,documentaries,2024-05-23,81,0
user_00497,war movies,2024-12-28,44,0
user_04843,halloween movies,2025-12-20,83,0
user_03963,new releases,2024-11-29,58,1
user_02228,korean drama,2025-07-12,72,1
user_07425,music documentaries,2025-09-05,12,0
user_01309,family movies,2024-10-26,31,1
user_06989,music documentaries,2025-11-03,42,0
user_04478,halloween movies,2025-05-20,82,0
user_08417,netflix originals,2025-06-22,14,1
user_06901,comedy shows,2025-08-12,58,0
user_05736,drama series,2025-06-11,91,0
user_00859,sci-fi,2025-07-28,53,0
user_01283,travel documentaries,2024-07-07,91,1
user_03957,documentaries,2024-11-07,91,0
user_08440,sci-fi,2025-08-22,66,1
user_02090,comedy shows,2025-10-17,77,1
user_01560,biographies,2025-06-03,37,0
user_07127,short episodes under 30 minutes,2024-10-11,7,0
user_02149,action movies,2025-08-10,24,0
user_00677,war movies,2024-01-20,15,0
user_06850,christmas movies,2025-02-28,46,1
user_08839,netflix originals,2024-02-09,64,0
user_05120,action movies,2025-07-18,8,1
user_00431,trending now,2024-03-20,45,0
user_05350,award winning documentaries,2024-03-26,56,1
user_01983,korean drama,2024-07-01,14,0
user_02490,animated shows,2025-12-24,79,0
user_05590,sci-fi,2025-09-18,32,0
user_06672,biographies,2024-03-04,23,1
user_08074,romantic comedies,2024-04-25,43,0
user_04646,romantic comedies,2025-12-29,97,1
user_07986,true crime,2025-04-22,22,1
user_09264,music documentaries,2025-05-23,30,0
user_05301,biographies,2025-06-29,25,1
user_05115,classic movies,2024-07-14,81,0
user_09816,drama series,2024-05-26,75,1
user_01025,music documentaries,2024-01-01,42,0
user_07837,animated shows,2024-07-19,51,1
user_07575,cooking shows,2025-07-14,77,0
user_04211,sci-fi,2024-07-29,10,0
user_01300,family movies,2024-06-11,96,0
user_08665,christmas movies,2025-11-09,26,1
user_01164,romantic comedies,2024-11-16,13,0
user_08931,movies like stranger things,2024-04-17,9,0
user_00538,comedy shows,2025-06-19,38,0
user_04620,sci-fi,2025-10-13,44,0
user_04727,superhero movies,2025-08-25,56,0
user_03923,family movies,2025-11-25,39,0
user_09130,cooking shows,2024-11-06,29,0
user_08571,superhero movies,2024-07-03,17,0
user_09916,drama series,2024-11-24,29,1
user_09759,family movies,2024-07-09,56,1
user_01137,superhero movies,2024-05-11,68,0
user_03258,christmas movies,2025-11-12,10,1
user_00336,horror movies,2025-08-25,35,0
user_05189,halloween movies,2025-08-05,51,0
user_09593,new releases,2025-11-07,96,1
user_04246,movies like stranger things,2025-11-07,29,1
user_08658,classic movies,2025-10-22,68,0
user_06475,travel documentaries,2024-06-15,9,0
user_02737,horror movies,2025-10-11,91,0
user_08648,action movies,2024-03-04,13,0
user_01414,drama series,2025-11-30,10,0
user_03258,drama series,2024-09-07,65,0
user_01615,korean drama,2024-12-20,31,0
user_02407,trending now,2024-06-19,27,0
user_00841,thriller series,2024-03-03,68,0
user_08864,halloween movies,2025-03-17,47,0
user_05652,documentaries,2024-12-20,10,0
user_07158,netflix originals,2025-11-05,31,0
user_07000,trending now,2025-11-10,76,1
user_06194,superhero movies,2024-03-04,21,0
user_03937,superhero movies,2024-06-03,24,0
user_07674,sci-fi,2025-03-31,28,1
user_00239,music documentaries,2025-06-14,14,0
user_02226,netflix originals,2024-05-11,27,1
user_05430,korean drama,2024-08-03,77,0
user_09688,award winning documentaries,2025-09-20,54,0
user_08917,true crime,2024-11-10,28,0
user_08849,stand up comedy,2024-04-16,9,0
user_04634,family movies,2024-09-01,47,0
user_09086,movies based on true stories,2024-12-14,33,0
user_04349,new releases,2025-02-22,74,0
user_09379,superhero movies,2025-08-24,61,0
user_08588,romantic comedies,2025-04-30,43,1
user_03896,halloween movies,2024-03-06,79,1
user_00458,thriller series,2024-05-20,76,1
user_00259,korean drama,2025-07-17,65,0
user_05972,war movies,2024-09-06,12,1
user_06157,shows with strong female leads,2024-08-19,89,0
user_05321,action movies,2024-08-28,79,1
user_02174,award winning documentaries,2024-08-28,51,1
user_06548,true crime,2024-11-28,31,1
user_04953,thriller series,2025-06-25,79,1
user_02703,drama series,2024-04-06,95,0
user_06252,biographies,2024-11-21,16,0
user_09644,animated shows,2025-12-11,6,0
user_03548,war movies,2024-05-09,87,1
user_09062,music documentaries,2024-06-16,48,0
user_00643,travel documentaries,2025-05-07,64,0
user_08928,classic movies,2024-09-22,82,0
user_08293,travel documentaries,2024-06-21,5,0
user_09062,comedy shows,2025-10-01,25,0
user_05768,animated shows,2024-12-07,40,0
user_01195,korean drama,2024-06-23,30,0
user_03271,series with only one season,2024-05-31,62,0
user_09661,music documentaries,2024-07-29,76,1
user_07317,biographies,2024-10-30,44,0
user_08915,cooking shows,2024-10-13,9,0
user_04492,classic movies,2025-10-20,96,0
user_04232,superhero movies,2024-05-07,45,0
user_04072,cooking shows,2025-09-03,45,0
user_02913,travel documentaries,2025-11-25,7,0
user_09687,romantic comedies,2025-02-13,61,0
user_06796,travel documentaries,2025-08-31,82,0
user_05593,netflix originals,2024-06-23,70,1
user_08205,new releases,2024-07-22,11,0
user_06691,comedy shows,2024-03-28,90,0
user_02568,true crime,2024-10-15,48,1
user_00283,documentaries,2025-12-16,4,1
user_04739,superhero movies,2024-03-07,52,1
user_02668,family movies,2024-09-23,96,1
user_07852,series with only one season,2024-02-19,45,1
user_08177,action movies,2025-01-24,71,0
user_06293,korean drama,2024-08-16,98,0
user_02978,biographies,2024-12-17,55,0
user_04055,documentaries,2025-06-07,51,0
user_08347,shows with strong female leads,2025-12-11,42,0
user_00724,cooking shows,2025-04-20,75,0
user_04100,trending now,2024-05-18,91,0
user_06074,travel documentaries,2024-02-14,69,0
user_00564,romantic comedies,2024-11-06,78,0
user_01547,animated shows,2024-10-13,90,0
user_01483,sci-fi,2024-09-26,52,0
user_01491,true crime,2024-12-26,19,1
user_01100,award winning documentaries,2025-08-20,39,0
user_07845,family movies,2025-02-15,94,0
user_09047,classic movies,2025-06-06,43,0
user_00571,biographies,2025-09-05,79,1
user_09539,comedy shows,2024-06-22,78,0
user_03572,biographies,2025-11-18,93,0
user_00645,action movies,2025-10-27,18,0
user_05410,superhero movies,2024-11-14,47,0
user_07225,shows with strong female leads,2024-02-01,9,0
user_04178,comedy shows,2025-10-02,87,0
user_02544,christmas movies,2025-12-10,86,0
user_08217,new releases,2024-11-27,85,1
user_05009,movies based on true stories,2025-03-20,79,1
user_01091,christmas movies,2025-09-29,29,1
user_06998,travel documentaries,2024-03-29,6,1
user_09783,short episodes under 30 minutes,2024-08-26,99,0
user_05303,trending now,2024-09-01,37,1
user_01247,trending now,2024-04-06,1,0
user_02156,award winning documentaries,2024-10-01,4,0
user_07417,shows with strong female leads,2025-12-18,8,0
user_01032,music documentaries,2024-08-24,41,0
user_08202,stand up comedy,2024-02-18,25,1
user_00222,stand up comedy,2025-09-12,20,1
user_07581,comedy shows,2025-11-02,47,1
user_07383,romantic comedies,2025-01-17,94,0
user_02878,cooking shows,2024-09-10,12,0
user_01673,korean drama,2025-12-11,75,0
user_00735,sci-fi,2024-04-02,16,0
user_06731,trending now,2025-03-02,53,0
user_05358,superhero movies,2025-10-25,89,1
user_04334,superhero movies,2024-08-11,19,0
user_01674,new releases,2025-06-04,38,0
user_07851,thriller series,2025-10-19,62,0
user_08879,short episodes under 30 minutes,2024-02-29,58,0
user_09799,true crime,2024-10-02,8,0
user_02984,true crime,2025-01-29,99,0
user_08286,comedy shows,2024-02-15,54,1
user_03239,korean drama,2024-12-31,35,0
user_02624,christmas movies,2024-07-12,1,0
user_02982,movies based on true stories,2025-08-17,8,0
user_03201,documentaries,2024-01-05,65,0
user_08402,christmas movies,2025-02-04,17,0
user_05830,war movies,2025-08-14,24,0
user_01999,superhero movies,2024-04-01,31,0
user_09758,horror movies,2024-11-01,78,0
user_03238,netflix originals,2024-11-08,7,0
user_07047,classic movies,2024-11-11,53,1
user_09943,superhero movies,2024-01-24,9,0
user_07567,romantic comedies,2024-08-02,5,0
user_00785,korean drama,2024-11-26,24,1
user_08535,romantic comedies,2025-09-10,32,0
user_02692,horror movies,2024-08-07,18,1
user_00284,series with only one season,2025-03-24,97,0
user_05094,shows with strong female leads,2025-10-30,67,1
user_06970,action movies,2024-08-25,57,1
user_02140,superhero movies,2025-08-12,89,0
user_04876,romantic comedies,2025-01-04,41,0
user_09812,war movies,2024-06-15,68,1
user_06834,netflix originals,2025-07-17,22,0
user_07404,cooking shows,2025-12-31,19,1
user_05048,true crime,2025-05-15,78,0
user_09538,true crime,2024-08-09,17,0
user_03815,family movies,2025-12-13,15,1
user_06568,comedy shows,2025-02-21,24,1
user_05090,shows with strong female leads,2025-03-22,41,1
user_03371,action movies,2024-09-01,11,0
user_00831,horror movies,2024-08-31,1,1
user_02433,stand up comedy,2025-10-22,71,0
user_05293,halloween movies,2024-07-06,93,0
user_01828,horror movies,2024-08-14,3,1
user_09983,christmas movies,2025-06-16,27,0
user_06522,movies based on true stories,2025-09-26,60,0
user_00537,shows with strong female leads,2025-03-13,98,0
user_04492,thriller series,2025-04-01,79,1
user_02210,movies like stranger things,2024-03-19,33,1
user_07795,romantic comedies,2024-02-02,77,0
user_09269,action movies,2024-02-17,60,0
user_04494,documentaries,2025-03-01,97,0
user_01882,true crime,2025-04-11,52,0
user_04507,documentaries,2024-05-25,2,0
user_02163,stand up comedy,2024-01-26,3,0
user_05739,comedy shows,2024-04-02,14,0
user_03656,halloween movies,2024-04-27,76,1
user_04923,horror movies,2024-04-09,40,1
user_04926,movies like stranger things,2025-05-26,3,0
user_05509,best movies 2024,2025-07-11,6,0
user_06244,biographies,2025-05-06,55,0
user_03448,music documentaries,2024-01-25,75,0
user_00581,action movies,2024-06-15,13,0
user_01663,sci-fi,2024-07-08,70,0
user_05846,sci-fi,2025-04-05,12,1
user_07383,family movies,2025-11-11,82,0
user_00851,family movies,2025-11-08,71,1
user_07174,thriller series,2025-12-16,84,0
user_09965,family movies,2024-04-25,4,0
user_09484,drama series,2025-04-20,11,1
user_01576,christmas movies,2024-12-02,48,0
user_03988,trending now,2025-09-17,58,0
user_03917,action movies,2025-09-28,90,0
user_00592,music documentaries,2024-02-20,3,0
user_05784,new releases,2024-12-17,72,0
user_08976,new releases,2025-12-12,7,0
user_08701,thriller series,2024-10-11,37,0
user_06658,christmas movies,2025-07-01,69,0
user_09380,best movies 2024,2025-07-25,8,0
user_08740,action movies,2024-03-23,79,0
user_08221,biographies,2024-08-28,89,0
user_06685,horror movies,2024-06-01,13,0
user_05562,biographies,2024-01-19,48,0
user_04226,biographies,2024-04-08,32,0
user_09230,horror movies,2025-05-23,68,1
user_03567,romantic comedies,2024-07-15,89,0
user_01965,superhero movies,2024-07-21,98,0
user_05665,best movies 2024,2024-01-27,26,0
user_04764,cooking shows,2025-02-26,79,0
user_01544,true crime,2025-07-16,45,1
user_02738,horror movies,2024-08-14,2,0
user_09824,movies like stranger things,2024-03-22,15,0
user_05883,action movies,2025-11-19,42,0
user_05811,travel documentaries,2025-03-24,36,0
user_01845,documentaries,2024-04-22,99,0
user_07820,movies based on true stories,2024-05-16,100,0
user_08470,sci-fi,2025-07-15,3,0
user_00451,korean drama,2024-01-11,32,1
user_08409,travel documentaries,2024-11-14,95,0
user_02593,christmas movies,2025-02-23,90,0
user_03614,series with only one season,2024-08-07,16,1
user_09105,stand up comedy,2025-01-22,82,0
user_09050,biographies,2024-02-25,91,0
user_05567,biographies,2024-08-05,19,1
user_09860,superhero movies,2024-04-20,51,1
user_08950,christmas movies,2025-02-07,45,0
user_04061,cooking shows,2024-09-13,26,0
user_07770,sci-fi,2024-01-16,95,0
user_00219,family movies,2024-04-03,27,0
user_04475,romantic comedies,2024-06-21,31,0
user_04940,horror movies,2025-10-18,97,0
user_07606,comedy shows,2024-07-14,49,1
user_08720,christmas movies,2024-09-03,58,1
user_07956,true crime,2024-06-22,2,1
user_08210,romantic comedies,2025-02-13,49,0
user_00385,superhero movies,2025-08-16,39,0
user_09202,new releases,2025-01-05,51,0
user_06900,thriller series,2025-01-05,36,0
user_07284,war movies,2025-04-11,62,0
user_03998,romantic comedies,2024-03-17,34,0
user_01955,cooking shows,2025-09-25,71,0
user_06995,documentaries,2025-04-27,76,1
user_09349,romantic comedies,2025-11-20,13,0
user_05234,best movies 2024,2024-01-02,76,0
user_02724,sci-fi,2024-10-19,42,0
user_09130,netflix originals,2025-01-15,16,0
user_07442,christmas movies,2024-04-17,70,0
user_07581,new releases,2025-04-10,91,0
user_04326,true crime,2025-09-28,91,1
user_01550,travel documentaries,2024-01-27,30,0
user_06556,cooking shows,2024-07-17,88,0
user_05544,horror movies,2024-10-19,14,1
user_04812,war movies,2024-11-15,95,0
user_05710,romantic comedies,2024-03-30,68,0
user_05397,music documentaries,2024-01-09,0,0
user_03022,documentaries,2025-11-01,55,0
user_02344,true crime,2024-06-13,3,0
user_02522,trending now,2025-08-10,25,1
user_09453,halloween movies,2025-12-16,35,0
user_04028,sci-fi,2024-10-02,20,0
user_05590,war movies,2025-10-28,77,1
user_08137,true crime,2024-05-30,85,0
user_07813,action movies,2024-06-20,20,0
user_07287,korean drama,2025-08-08,54,0
user_08557,christmas movies,2024-11-30,71,0
user_06075,trending now,2025-03-06,40,0
user_06550,war movies,2024-07-17,54,0
user_05640,christmas movies,2025-04-30,58,0
user_08436,new releases,2025-10-25,12,0
user_09524,family movies,2024-02-01,81,0
user_04298,superhero movies,2024-01-08,35,0
user_01160,travel documentaries,2024-07-14,73,0
user_07205,biographies,2025-09-29,19,0
user_08716,sci-fi,2025-07-28,49,0
user_06379,action movies,2025-01-05,54,0
user_05694,action movies,2025-02-26,87,0
user_03969,horror movies,2024-07-20,20,0
user_09078,award winning documentaries,2024-12-11,16,0
user_01414,war movies,2024-01-18,89,0
user_00802,family movies,2025-02-20,23,1
user_09990,netflix originals,2025-01-28,92,0
user_05722,action movies,2024-03-23,13,1
user_09351,documentaries,2025-11-12,87,0
user_07927,action movies,2024-10-09,80,1
user_06776,classic movies,2025-08-19,64,0
user_09965,romantic comedies,2025-02-24,5,0
user_09077,new releases,2024-06-30,19,0
user_02844,documentaries,2025-10-26,98,0
user_05097,korean drama,2024-06-26,42,1
user_09430,cooking shows,2025-04-18,79,0
user_05684,netflix originals,2024-12-26,84,0
user_07819,halloween movies,2024-12-14,37,1
user_06212,halloween movies,2024-12-22,15,0
user_04044,true crime,2025-11-15,30,1
user_05776,comedy shows,2024-07-11,50,0
user_08012,short episodes under 30 minutes,2024-09-12,48,0
user_06790,travel documentaries,2024-10-18,5,0
user_00731,action movies,2025-02-07,25,1
user_04033,romantic comedies,2025-02-24,14,0
user_03812,action movies,2024-08-03,48,0
user_06607,classic movies,2024-10-08,43,0
user_02929,stand up comedy,2025-12-10,44,0
user_07032,halloween movies,2025-08-21,93,0
user_07260,series with only one season,2025-06-09,99,0
user_06509,superhero movies,2025-10-31,20,0
user_03986,family movies,2024-09-28,26,0
user_09321,korean drama,2025-10-06,79,1
user_00585,series with only one season,2025-02-17,83,0
user_06540,music documentaries,2024-07-15,80,0
user_00413,series with only one season,2025-09-25,92,0
