user_id,movie_id,recommendation_date,recommendation_type,recommendation_score,position_in_list
user_01226,movie_0081,2024-04-17,personalized,0.335,5
user_01589,movie_0893,2024-08-02,trending,0.535,6
user_07749,movie_0197,2024-12-25,new_releases,0.456,15
user_05014,movie_0243,2024-05-01,personalized,0.381,2
user_06061,movie_0619,2024-05-07,new_releases,0.98,9
user_08229,movie_0502,2025-10-09,similar_users,0.753,6
user_07171,movie_0660,2025-11-21,genre_based,0.648,8
user_03966,movie_0302,2025-12-28,personalized,0.561,19
user_06786,movie_0843,2024-06-23,new_releases,0.86,1
user_01348,movie_0513,2025-02-12,similar_users,0.7,3
user_06613,movie_0929,2024-10-27,new_releases,0.467,18
user_02265,movie_0558,2025-12-21,genre_based,0.893,7
user_07966,movie_0036,2024-02-15,new_releases,0.27,19
user_02199,movie_0435,2024-07-19,personalized,0.87,17
user_03373,movie_0752,2025-03-12,genre_based,,20
user_09589,movie_0135,2024-06-19,trending,0.218,19
user_09048,movie_0841,2024-02-29,genre_based,0.946,9
user_05737,movie_0177,2024-06-02,genre_based,0.347,14
user_01712,movie_0894,2025-06-15,similar_users,0.237,8
user_05124,movie_0159,2024-03-24,new_releases,0.541,2
user_01133,movie_0479,2025-11-14,personalized,0.882,14
user_09926,movie_0796,2025-10-09,similar_users,0.795,19
user_05378,movie_0486,2024-03-04,new_releases,0.521,10
user_01221,movie_0058,2025-05-12,new_releases,0.236,12
user_06354,movie_0014,2024-06-16,similar_users,0.645,5
user_06488,movie_0714,2025-11-25,trending,0.343,20
user_08244,movie_0311,2025-04-12,genre_based,0.424,6
user_01306,movie_0195,2024-03-20,similar_users,0.93,12
user_04204,movie_0966,2025-12-18,new_releases,0.164,1
user_03316,movie_0348,2024-12-07,genre_based,0.746,4
user_01876,movie_0250,2025-10-17,trending,0.697,10
user_08620,movie_0791,2024-12-07,personalized,,16
user_01765,movie_0934,2024-02-03,new_releases,0.211,9
user_01752,movie_0413,2024-09-14,new_releases,0.798,11
user_02597,movie_0337,2024-02-15,personalized,0.2,10
user_08551,movie_0064,2024-10-30,genre_based,0.601,3
user_05060,movie_0245,2024-08-29,genre_based,0.35,16
user_04823,movie_0651,2024-11-10,trending,0.255,6
user_09621,movie_0875,2025-11-28,new_releases,0.235,9
user_05192,movie_0448,2025-06-08,new_releases,0.526,14
user_05521,movie_0240,2025-05-12,trending,0.623,12
user_08499,movie_0934,2025-04-18,trending,,11
user_00938,movie_0707,2024-07-24,new_releases,0.242,14
user_09454,movie_0184,2025-02-21,trending,0.512,18
user_00336,movie_0522,2025-03-16,personalized,0.251,18
user_04025,movie_0117,2024-01-21,similar_users,0.925,2
user_06072,movie_0810,2024-01-15,trending,0.704,17
user_09650,movie_0575,2025-01-15,similar_users,0.747,1
user_03961,movie_0984,2024-12-19,personalized,0.499,12
user_08372,movie_0852,2024-08-30,new_releases,0.381,11
user_08203,movie_0684,2025-07-18,new_releases,0.512,1
user_08742,movie_0249,2025-07-15,trending,0.192,9
user_02037,movie_0759,2024-12-30,similar_users,,17
user_04724,movie_0228,2024-02-19,genre_based,0.745,20
user_00243,movie_0141,2024-07-14,new_releases,0.971,1
user_00675,movie_0213,2025-06-12,similar_users,0.773,3
user_02792,movie_0669,2024-09-10,genre_based,,20
user_07095,movie_0077,2025-09-21,genre_based,,13
user_06610,movie_0239,2024-03-03,trending,0.532,14
user_08726,movie_0678,2024-11-01,personalized,,9
user_01533,movie_0916,2024-09-14,similar_users,0.407,1
user_07855,movie_0803,2024-08-04,new_releases,0.654,13
user_00412,movie_0877,2024-08-26,similar_users,,5
user_06296,movie_0240,2024-03-05,personalized,0.81,6
user_06346,movie_0672,2024-05-22,personalized,0.585,15
user_08426,movie_0950,2025-03-10,genre_based,0.456,17
user_06786,movie_0523,2025-06-21,genre_based,0.216,12
user_06733,movie_0295,2024-03-18,new_releases,,11
user_03985,movie_0664,2025-11-11,new_releases,,7
user_01592,movie_0446,2024-04-02,new_releases,0.161,6
user_00521,movie_0997,2025-02-22,new_releases,0.676,5
user_00964,movie_0906,2025-07-14,personalized,,9
user_08125,movie_0351,2024-01-23,new_releases,0.231,7
user_02270,movie_0351,2025-06-13,similar_users,0.255,15
user_07209,movie_0807,2024-06-19,new_releases,0.431,2
user_06322,movie_0384,2025-05-03,similar_users,0.539,16
user_01232,movie_0232,2025-07-23,genre_based,0.518,19
user_01018,movie_0429,2024-01-10,similar_users,0.318,4
user_03879,movie_0053,2025-08-30,similar_users,0.113,3
user_06566,movie_0049,2024-05-07,similar_users,0.369,12
user_03214,movie_0337,2024-03-21,genre_based,0.29,9
user_06249,movie_0804,2024-11-14,similar_users,0.691,17
user_02587,movie_0451,2024-12-05,new_releases,0.662,11
user_07272,movie_0874,2025-11-13,genre_based,0.553,1
user_00404,movie_0797,2024-09-14,genre_based,0.966,2
user_09187,movie_0958,2025-09-25,new_releases,0.22,12
user_09444,movie_0017,2024-10-25,personalized,0.926,2
user_04765,movie_0653,2025-05-06,similar_users,0.239,10
user_02985,movie_0985,2025-12-05,similar_users,0.617,6
user_02390,movie_0521,2025-08-26,similar_users,,5
user_06883,movie_0682,2024-04-30,similar_users,0.228,20
user_09587,movie_0287,2025-06-18,personalized,0.23,8
user_01461,movie_0224,2025-11-07,genre_based,0.89,20
user_03489,movie_0526,2024-01-10,new_releases,0.866,2
user_08759,movie_0983,2024-12-24,similar_users,0.691,17
user_08744,movie_0661,2024-11-09,similar_users,0.886,9
user_06570,movie_0302,2025-06-01,personalized,0.615,17
user_06929,movie_0937,2024-04-28,personalized,0.376,12
user_03852,movie_0952,2024-01-11,similar_users,,14
user_00223,movie_0844,2024-05-01,trending,0.886,11
user_03143,movie_0078,2025-04-18,similar_users,0.917,2
user_01009,movie_0267,2024-09-28,personalized,,1
user_08715,movie_0916,2025-09-24,genre_based,0.524,4
user_04498,movie_0085,2025-07-23,similar_users,0.65,5
user_02918,movie_0357,2025-06-24,genre_based,0.954,3
user_08188,movie_0539,2024-08-15,personalized,0.221,8
user_00477,movie_0585,2024-11-09,personalized,0.744,16
user_02002,movie_0541,2024-03-12,similar_users,,12
user_05150,movie_0018,2024-05-27,genre_based,,15
user_06931,movie_0780,2025-03-29,trending,,18
user_07426,movie_0496,2025-11-02,similar_users,,1
user_09931,movie_0138,2024-03-15,trending,0.311,20
user_02352,movie_0676,2025-02-13,genre_based,0.32,9
user_09244,movie_0302,2024-06-04,new_releases,0.839,19
user_02479,movie_0449,2025-08-26,genre_based,0.618,18
user_08495,movie_0865,2025-01-15,new_releases,0.949,10
user_02979,movie_0193,2024-10-19,new_releases,0.978,2
user_06792,movie_0826,2024-03-03,trending,0.926,16
user_09364,movie_0675,2024-02-16,similar_users,0.761,1
user_02288,movie_0897,2024-08-06,new_releases,0.393,8
user_01349,movie_0818,2024-02-12,genre_based,0.793,15
user_02383,movie_0588,2024-09-28,similar_users,0.138,9
user_00748,movie_0203,2024-10-28,new_releases,0.325,1
user_04236,movie_0492,2024-04-26,personalized,0.465,7
user_02517,movie_0697,2024-12-30,similar_users,,15
user_06341,movie_0549,2025-08-31,trending,0.132,5
user_03464,movie_0606,2024-01-06,genre_based,0.602,8
user_03487,movie_0149,2025-10-18,personalized,0.181,15
user_06497,movie_0295,2025-11-30,new_releases,0.857,17
user_08793,movie_0760,2024-03-16,new_releases,0.127,14
user_00919,movie_0127,2025-09-18,genre_based,0.815,20
user_02397,movie_0566,2024-09-10,personalized,0.402,14
user_09920,movie_0371,2024-08-13,trending,0.136,19
user_02780,movie_0666,2025-02-28,similar_users,,8
user_04862,movie_0811,2024-11-29,trending,0.161,13
user_09910,movie_0800,2024-11-29,genre_based,0.368,12
user_09671,movie_0092,2025-12-17,genre_based,0.558,8
user_02516,movie_0525,2025-09-07,trending,0.49,20
user_00456,movie_0375,2024-12-15,trending,0.306,18
user_06282,movie_0185,2024-10-03,trending,0.802,11
user_04379,movie_0897,2025-09-30,personalized,0.754,10
user_01403,movie_0194,2024-06-21,trending,0.378,19
user_09622,movie_0337,2025-03-19,trending,0.737,6
user_01034,movie_0633,2024-10-03,genre_based,0.902,6
user_05551,movie_0541,2025-09-14,personalized,0.503,16
user_04561,movie_0037,2024-11-30,genre_based,0.993,18
user_07458,movie_0262,2025-11-21,trending,0.918,10
user_04014,movie_0867,2024-04-24,similar_users,0.525,10
user_07557,movie_0437,2024-03-29,similar_users,0.668,14
user_02087,movie_0362,2025-09-26,genre_based,0.933,4
user_05374,movie_0682,2025-06-21,genre_based,0.278,19
user_05539,movie_0952,2024-05-11,similar_users,0.172,20
user_08104,movie_0699,2024-06-03,personalized,0.429,13
user_09325,movie_0218,2024-02-24,genre_based,,18
user_07068,movie_0605,2025-09-14,similar_users,0.591,17
user_03404,movie_0987,2024-05-26,genre_based,0.525,13
user_00996,movie_0943,2024-05-26,new_releases,0.62,11
user_03869,movie_0104,2024-01-23,new_releases,0.872,7
user_05376,movie_0132,2025-08-07,similar_users,0.746,5
user_09193,movie_0298,2024-09-28,new_releases,0.78,11
user_01985,movie_0066,2025-12-01,personalized,0.919,13
user_09462,movie_0586,2024-08-26,genre_based,0.114,12
user_04076,movie_0786,2025-10-16,similar_users,0.565,11
user_07293,movie_0823,2025-04-22,similar_users,0.447,3
user_03428,movie_0698,2025-07-09,personalized,0.49,15
user_03459,movie_0911,2024-10-07,new_releases,0.558,17
user_01363,movie_0289,2025-10-29,trending,0.863,2
user_07224,movie_0468,2025-04-07,trending,0.195,16
user_03619,movie_0749,2025-05-01,similar_users,0.907,13
user_08042,movie_0562,2024-03-07,similar_users,0.747,3
user_03262,movie_0880,2025-02-17,new_releases,0.535,8
user_04481,movie_0071,2024-04-16,personalized,0.507,11
user_08487,movie_0154,2025-05-15,new_releases,0.737,6
user_03814,movie_0607,2024-06-14,new_releases,,15
user_08863,movie_0670,2025-11-06,personalized,0.492,4
user_01865,movie_0812,2025-08-20,genre_based,0.79,7
user_08675,movie_0030,2025-08-30,new_releases,0.538,1
user_04337,movie_0043,2024-11-30,personalized,0.635,8
user_00497,movie_0390,2024-11-21,similar_users,0.736,11
user_07566,movie_0945,2024-01-13,similar_users,0.765,20
user_09022,movie_0688,2025-07-25,personalized,0.152,4
user_03641,movie_0081,2025-11-20,similar_users,0.3,3
user_01484,movie_0739,2025-12-02,new_releases,0.751,19
user_08940,movie_0495,2025-10-09,new_releases,0.809,19
user_02790,movie_0952,2024-09-29,personalized,0.437,9
user_09318,movie_0645,2025-11-07,personalized,0.584,6
user_07770,movie_0876,2025-12-23,new_releases,0.843,14
user_03742,movie_0429,2024-04-13,genre_based,,11
user_06653,movie_0843,2024-12-13,trending,,17
user_00126,movie_0287,2025-08-10,new_releases,0.415,2
user_02507,movie_0250,2024-02-25,similar_users,0.633,2
user_07380,movie_0609,2024-05-09,trending,0.123,14
user_07048,movie_0024,2025-07-21,trending,0.346,20
user_06737,movie_0319,2025-01-22,personalized,0.324,12
user_02349,movie_0437,2025-03-04,new_releases,0.957,11
user_09647,movie_0716,2024-02-27,genre_based,0.587,3
user_02446,movie_0707,2024-08-10,personalized,0.896,12
user_04569,movie_0901,2024-06-07,personalized,0.786,20
user_09686,movie_0435,2025-11-26,new_releases,0.454,19
user_08679,movie_0962,2025-11-06,personalized,0.169,7
user_06102,movie_0472,2025-06-29,trending,0.786,3
user_01917,movie_0959,2024-11-14,similar_users,0.409,14
user_03241,movie_0700,2025-06-02,trending,0.953,12
user_06659,movie_0289,2025-09-14,personalized,0.839,1
user_03364,movie_0072,2024-04-13,trending,0.799,2
user_01229,movie_0156,2024-02-29,personalized,0.298,10
user_08580,movie_0937,2025-09-05,trending,0.18,11
user_09563,movie_0764,2025-07-09,personalized,0.77,2
user_00264,movie_0567,2025-12-28,new_releases,0.901,5
user_03075,movie_0258,2024-03-29,genre_based,0.82,12
user_01646,movie_0960,2024-12-22,new_releases,0.752,6
user_05101,movie_0389,2025-07-21,similar_users,0.256,7
user_05285,movie_0915,2025-01-27,similar_users,0.21,13
user_01892,movie_0447,2024-11-13,new_releases,0.542,2
user_08990,movie_0420,2025-10-31,genre_based,0.505,20
user_01215,movie_0022,2025-07-02,trending,0.695,2
user_02373,movie_0402,2025-11-30,trending,0.707,5
user_06643,movie_0202,2025-07-05,similar_users,0.122,7
user_09450,movie_0528,2025-11-10,trending,0.307,16
user_00659,movie_0748,2025-10-19,new_releases,0.363,12
user_08089,movie_0524,2025-07-09,similar_users,0.61,18
user_03483,movie_0994,2024-06-03,similar_users,0.186,13
user_05516,movie_0631,2024-04-13,new_releases,0.237,8
user_07806,movie_0686,2025-10-31,similar_users,0.782,10
user_03828,movie_0480,2025-08-22,similar_users,0.727,15
user_01516,movie_0098,2025-12-07,similar_users,,1
user_08511,movie_0556,2024-05-09,trending,0.249,9
user_08176,movie_0586,2024-07-01,trending,0.148,12
user_03522,movie_0673,2025-06-24,genre_based,0.529,5
user_02885,movie_0608,2024-12-29,genre_based,,11
user_03938,movie_0536,2024-10-30,personalized,0.294,4
user_01339,movie_0256,2024-03-30,similar_users,0.599,5
user_02442,movie_0701,2024-09-04,trending,0.881,1
user_00936,movie_0041,2025-08-26,trending,0.333,15
user_06960,movie_0947,2024-07-15,genre_based,0.839,2
user_08243,movie_0333,2025-06-16,trending,0.677,8
user_09200,movie_0693,2025-08-25,genre_based,,12
user_07108,movie_0501,2024-06-13,new_releases,0.169,15
user_05604,movie_0637,2025-05-07,similar_users,0.761,4
user_06620,movie_0265,2024-11-10,genre_based,0.668,20
user_06626,movie_0465,2024-07-08,similar_users,0.415,2
user_09730,movie_0664,2024-06-12,new_releases,0.981,15
user_06830,movie_0121,2025-10-26,personalized,0.819,20
user_00260,movie_0583,2025-03-02,trending,0.284,4
user_06643,movie_0345,2024-03-31,trending,0.406,17
user_09143,movie_0386,2024-05-19,genre_based,,6
user_08788,movie_0079,2025-11-06,similar_users,0.925,20
user_02547,movie_0005,2024-10-08,personalized,0.992,10
user_08551,movie_0820,2025-02-13,genre_based,0.117,12
user_01572,movie_0927,2024-06-10,genre_based,,15
user_08238,movie_0832,2024-05-15,new_releases,0.165,9
user_00727,movie_0142,2025-11-26,genre_based,0.471,5
user_08693,movie_0654,2024-05-20,genre_based,0.136,15
user_00313,movie_0728,2024-11-19,genre_based,0.85,17
user_09021,movie_0423,2025-12-21,similar_users,,7
user_06303,movie_0268,2024-08-27,new_releases,0.27,8
user_07449,movie_0128,2024-06-03,genre_based,0.72,3
user_00971,movie_0350,2025-09-09,genre_based,0.14,6
user_08861,movie_0880,2024-11-06,personalized,0.979,9
user_06996,movie_0344,2024-03-03,trending,0.429,17
user_02315,movie_0948,2024-09-22,similar_users,0.558,18
user_08227,movie_0798,2025-04-23,personalized,0.264,9
user_03720,movie_0706,2025-06-24,genre_based,0.353,4
user_03024,movie_0186,2024-09-08,similar_users,0.715,3
user_02864,movie_0432,2025-11-03,new_releases,0.332,1
user_06685,movie_0111,2025-08-03,genre_based,0.144,14
user_01411,movie_0992,2024-11-30,personalized,0.456,17
user_02521,movie_0582,2024-01-01,similar_users,0.596,19
user_00264,movie_0875,2025-02-28,similar_users,0.133,8
user_08386,movie_0461,2025-02-13,similar_users,0.82,12
user_01714,movie_0781,2025-03-31,personalized,0.273,16
user_01631,movie_0013,2024-01-29,similar_users,0.242,2
user_01278,movie_0846,2024-07-10,new_releases,0.251,15
user_08576,movie_0071,2024-01-02,similar_users,0.831,12
user_01135,movie_0100,2025-09-24,genre_based,0.933,13
user_07753,movie_0345,2024-05-03,new_releases,0.688,5
user_05836,movie_0511,2025-06-30,personalized,0.36,1
user_03689,movie_0501,2025-09-20,personalized,0.341,9
user_04769,movie_0342,2025-07-19,genre_based,0.297,11
user_06185,movie_0891,2025-06-08,new_releases,,10
user_09178,movie_0802,2024-05-30,personalized,0.118,5
user_09454,movie_0570,2024-11-24,similar_users,,17
user_01779,movie_0799,2025-06-13,similar_users,0.441,1
user_04034,movie_0984,2025-02-15,genre_based,0.123,8
user_03142,movie_0480,2024-10-26,trending,0.311,8
user_06790,movie_0440,2024-08-23,trending,0.789,19
user_00265,movie_0386,2025-11-15,similar_users,0.857,3
user_02867,movie_0954,2025-09-24,genre_based,0.809,20
user_08794,movie_0321,2024-08-07,similar_users,0.128,20
user_05473,movie_0900,2025-08-11,personalized,0.537,17
user_01637,movie_0661,2024-06-01,genre_based,0.685,20
user_09629,movie_0026,2025-04-16,new_releases,0.598,19
user_05768,movie_0755,2024-10-08,new_releases,0.772,5
user_05700,movie_0753,2025-07-19,similar_users,0.355,16
user_07909,movie_0734,2025-06-27,similar_users,0.351,4
user_03427,movie_0073,2024-12-26,new_releases,,2
user_00078,movie_0872,2025-06-30,trending,0.135,15
user_07028,movie_0047,2025-02-23,genre_based,0.922,3
user_01188,movie_0509,2025-12-23,new_releases,0.434,3
user_00293,movie_0838,2024-05-20,genre_based,0.397,18
user_06115,movie_0412,2024-01-30,similar_users,0.877,15
user_05602,movie_0609,2024-12-11,personalized,0.58,16
user_08226,movie_0978,2025-01-13,trending,0.447,15
user_09824,movie_0406,2024-01-07,personalized,0.328,3
user_01327,movie_0873,2025-10-28,genre_based,0.599,9
user_06679,movie_0782,2024-03-06,similar_users,,14
user_08982,movie_0862,2024-07-01,personalized,0.89,2
user_01958,movie_0758,2025-09-06,personalized,0.369,3
user_09450,movie_0389,2025-08-12,trending,0.124,20
user_07196,movie_0306,2025-12-26,new_releases,0.49,19
user_03507,movie_0761,2025-04-28,personalized,0.948,19
user_05231,movie_0925,2025-06-19,genre_based,0.344,13
user_01883,movie_0159,2025-01-29,new_releases,0.623,19
user_04259,movie_0150,2024-11-17,personalized,0.612,8
user_08105,movie_0131,2025-10-12,personalized,0.753,1
user_05929,movie_0521,2025-01-15,trending,0.942,8
user_09618,movie_0395,2024-11-05,genre_based,0.524,10
user_00689,movie_0758,2025-11-03,new_releases,0.697,18
user_03199,movie_0198,2025-06-07,trending,0.254,8
user_00687,movie_0982,2024-06-26,genre_based,0.442,20
user_01663,movie_0835,2025-08-02,new_releases,0.792,9
user_01036,movie_0818,2025-05-31,trending,0.431,18
user_03489,movie_0477,2025-01-11,similar_users,0.958,16
user_05711,movie_0105,2025-12-15,genre_based,0.826,5
user_00937,movie_0510,2024-09-24,similar_users,0.952,12
user_03998,movie_0622,2024-04-30,personalized,0.847,14
user_05672,movie_0565,2025-11-28,new_releases,0.412,1
user_04922,movie_0648,2025-06-01,personalized,,14
user_07634,movie_0648,2025-12-17,genre_based,0.187,14
user_06283,movie_0418,2025-08-09,similar_users,0.165,10
user_02461,movie_0485,2024-01-26,similar_users,0.111,2
user_05394,movie_0380,2025-03-30,genre_based,0.625,16
user_03578,movie_0091,2024-09-03,personalized,0.407,14
